setup,src,dst,rho,abs_rho,edge_stability,dependence_score,graph_method
A,Core3 (Socket 0).17_INST,Core3 (Socket 0).18_ACYC,0.24233135317616694,0.24233135317616694,1.0,0.24233135317616694,stable_rank_precision
A,Core3 (Socket 0).17_INST,Core3 (Socket 0).22_INSTnom,0.1381783700517081,0.1381783700517081,1.0,0.1381783700517081,stable_rank_precision
A,Core3 (Socket 0).17_INST,Core3 (Socket 0).23_INSTnom%,0.1528015373815132,0.1528015373815132,1.0,0.1528015373815132,stable_rank_precision
A,Core3 (Socket 0).17_INST,Core3 (Socket 0).5_L3MISS,0.23304821624977778,0.23304821624977778,1.0,0.23304821624977778,stable_rank_precision
A,Core3 (Socket 0).17_INST,Core3 (Socket 0)_EXEC,0.13817837005170847,0.13817837005170847,1.0,0.13817837005170847,stable_rank_precision
A,Core3 (Socket 0).17_INST,System.15_INST,0.16641877565288982,0.16641877565288982,1.0,0.16641877565288982,stable_rank_precision
A,Core3 (Socket 0).18_ACYC,Core3 (Socket 0).2_FREQ,0.3078691367019854,0.3078691367019854,1.0,0.3078691367019854,stable_rank_precision
A,Core3 (Socket 0).18_ACYC,Power Plane 0 Energy (Joules)_SKT0,0.1721658299085731,0.1721658299085731,1.0,0.1721658299085731,stable_rank_precision
A,Core3 (Socket 0).18_ACYC,System.16_ACYC,0.2070902136596618,0.2070902136596618,1.0,0.2070902136596618,stable_rank_precision
A,Core3 (Socket 0).19_TIME(ticks),System.17_TIME(ticks),0.221893744164084,0.221893744164084,1.0,0.221893744164084,stable_rank_precision
A,Core3 (Socket 0).1_IPC,Core3 (Socket 0).20_PhysIPC,0.3374351259085704,0.3374351259085704,1.0,0.3374351259085704,stable_rank_precision
A,Core3 (Socket 0).1_IPC,Core3 (Socket 0).21_PhysIPC%,0.32789275723110867,0.32789275723110867,1.0,0.32789275723110867,stable_rank_precision
A,Core3 (Socket 0).20_PhysIPC,Core3 (Socket 0).21_PhysIPC%,0.3278927572311085,0.3278927572311085,1.0,0.3278927572311085,stable_rank_precision
A,Core3 (Socket 0).22_INSTnom,Core3 (Socket 0).23_INSTnom%,0.26039666208383394,0.26039666208383394,1.0,0.26039666208383394,stable_rank_precision
A,Core3 (Socket 0).22_INSTnom,Core3 (Socket 0)_EXEC,0.27503735329699264,0.27503735329699264,1.0,0.27503735329699264,stable_rank_precision
A,Core3 (Socket 0).23_INSTnom%,Core3 (Socket 0)_EXEC,0.26039666208383183,0.26039666208383183,1.0,0.26039666208383183,stable_rank_precision
A,Core3 (Socket 0).3_AFREQ,Core3 (Socket 0).4_CFREQ,0.2584561027992376,0.2584561027992376,1.0,0.2584561027992376,stable_rank_precision
A,Core3 (Socket 0).5_L3MISS,Core3 (Socket 0).6_L2MISS,0.13445405698687268,0.13445405698687268,1.0,0.13445405698687268,stable_rank_precision
A,Core3 (Socket 0).6_L2MISS,Core3 (Socket 0).7_L3HIT,0.16914270427788042,0.16914270427788042,1.0,0.16914270427788042,stable_rank_precision
A,Core3 (Socket 0).6_L2MISS,Core3 (Socket 0).8_L2HIT,0.24210966030052078,0.24210966030052078,1.0,0.24210966030052078,stable_rank_precision
A,Core3 (Socket 0).6_L2MISS,Core3 (Socket 0).9_L3MPI,0.15714677665402998,0.15714677665402998,1.0,0.15714677665402998,stable_rank_precision
A,Core3 (Socket 0).7_L3HIT,Core3 (Socket 0).9_L3MPI,-0.33790764537948637,0.33790764537948637,1.0,0.33790764537948637,stable_rank_precision
A,Core3 (Socket 0).7_L3HIT,Socket 0.7_L3HIT,0.12516501549975245,0.12516501549975245,1.0,0.12516501549975245,stable_rank_precision
A,Core3 (Socket 0).7_L3HIT,System.9_L3HIT,0.1251650154997558,0.1251650154997558,1.0,0.1251650154997558,stable_rank_precision
A,Core3 (Socket 0).8_L2HIT,Socket 0.8_L2HIT,0.1460882802835331,0.1460882802835331,1.0,0.1460882802835331,stable_rank_precision
A,Core3 (Socket 0).8_L2HIT,System.10_L2HIT,0.1460882802835326,0.1460882802835326,1.0,0.1460882802835326,stable_rank_precision
A,Proc Energy (Joules)_SKT0,System.22_Proc Energy (Joules),0.9005871759924571,0.9005871759924571,1.0,0.9005871759924571,stable_rank_precision
A,SKT0 Core C-State.1_C1res%,System Core C-States.1_C1res%,0.6215288893609445,0.6215288893609445,1.0,0.6215288893609445,stable_rank_precision
A,SKT0 Core C-State.3_C6res%,System Core C-States.3_C6res%,0.6919621102895557,0.6919621102895557,1.0,0.6919621102895557,stable_rank_precision
A,SKT0 Core C-State.4_C7res%,System Core C-States.4_C7res%,0.7269154967532256,0.7269154967532256,1.0,0.7269154967532256,stable_rank_precision
A,SKT0 Core C-State_C0res%,System Core C-States_C0res%,0.5797071356194303,0.5797071356194303,1.0,0.5797071356194303,stable_rank_precision
A,Socket 0.10_L2MPI,System.12_L2MPI,0.5384180954242795,0.5384180954242795,1.0,0.5384180954242795,stable_rank_precision
A,Socket 0.11_READ,System.13_READ,0.7437074747073825,0.7437074747073825,1.0,0.7437074747073825,stable_rank_precision
A,Socket 0.12_WRITE,System.14_WRITE,0.8834124457287357,0.8834124457287357,1.0,0.8834124457287357,stable_rank_precision
A,Socket 0.1_IPC,System.18_PhysIPC,0.23043690898767083,0.23043690898767083,1.0,0.23043690898767083,stable_rank_precision
A,Socket 0.1_IPC,System.19_PhysIPC%,0.2009336134052151,0.2009336134052151,1.0,0.2009336134052151,stable_rank_precision
A,Socket 0.1_IPC,System.3_IPC,0.23043690898767055,0.23043690898767055,1.0,0.23043690898767055,stable_rank_precision
A,Socket 0.2_FREQ,System.4_FREQ,0.44330159740183134,0.44330159740183134,1.0,0.44330159740183134,stable_rank_precision
A,Socket 0.4_CFREQ,System.6_CFREQ,0.9514644440403082,0.9514644440403082,1.0,0.9514644440403082,stable_rank_precision
A,Socket 0.5_L3MISS,System.7_L3MISS,0.8074113694923032,0.8074113694923032,1.0,0.8074113694923032,stable_rank_precision
A,Socket 0.6_L2MISS,System.8_L2MISS,0.5989352282017402,0.5989352282017402,1.0,0.5989352282017402,stable_rank_precision
A,Socket 0.7_L3HIT,System.9_L3HIT,0.7278470285188987,0.7278470285188987,1.0,0.7278470285188987,stable_rank_precision
A,Socket 0.8_L2HIT,System.10_L2HIT,0.7418268778474615,0.7418268778474615,1.0,0.7418268778474615,stable_rank_precision
A,Socket 0.9_L3MPI,System.11_L3MPI,0.7005671542718045,0.7005671542718045,1.0,0.7005671542718045,stable_rank_precision
A,Socket 0_EXEC,System.20_INSTnom,0.20814979887303053,0.20814979887303053,1.0,0.20814979887303053,stable_rank_precision
A,Socket 0_EXEC,System.21_INSTnom%,0.20273890768608616,0.20273890768608616,1.0,0.20273890768608616,stable_rank_precision
A,Socket 0_EXEC,System.2_EXEC,0.20814979887303056,0.20814979887303056,1.0,0.20814979887303056,stable_rank_precision
A,System.18_PhysIPC,System.19_PhysIPC%,0.20093361340521615,0.20093361340521615,1.0,0.20093361340521615,stable_rank_precision
A,System.18_PhysIPC,System.3_IPC,0.23043690898767077,0.23043690898767077,1.0,0.23043690898767077,stable_rank_precision
A,System.19_PhysIPC%,System.3_IPC,0.20093361340521457,0.20093361340521457,1.0,0.20093361340521457,stable_rank_precision
A,System.20_INSTnom,System.21_INSTnom%,0.2027389076860869,0.2027389076860869,1.0,0.2027389076860869,stable_rank_precision
A,System.20_INSTnom,System.2_EXEC,0.20814979887303228,0.20814979887303228,1.0,0.20814979887303228,stable_rank_precision
A,System.21_INSTnom%,System.2_EXEC,0.20273890768608724,0.20273890768608724,1.0,0.20273890768608724,stable_rank_precision
B,Core0 (Socket 0).10_L2MPI,Core0 (Socket 0).6_L2MISS,0.13663515679664484,0.13663515679664484,1.0,0.13663515679664484,stable_rank_precision
B,Core0 (Socket 0).10_L2MPI,Core0 (Socket 0).9_L3MPI,0.1787563344200399,0.1787563344200399,1.0,0.1787563344200399,stable_rank_precision
B,Core0 (Socket 0).11_C0res%,Core0 (Socket 0).12_C1res%,-0.6267233933545905,0.6267233933545905,1.0,0.6267233933545905,stable_rank_precision
B,Core0 (Socket 0).11_C0res%,Core0 (Socket 0).2_FREQ,0.2666172638735335,0.2666172638735335,1.0,0.2666172638735335,stable_rank_precision
B,Core0 (Socket 0).12_C1res%,Core0 (Socket 0).2_FREQ,-0.23173914633281478,0.23173914633281478,1.0,0.23173914633281478,stable_rank_precision
B,Core0 (Socket 0).14_C6res%,Core1 (Socket 0).14_C6res%,0.9319174181522965,0.9319174181522965,1.0,0.9319174181522965,stable_rank_precision
B,Core0 (Socket 0).15_C7res%,Core1 (Socket 0).15_C7res%,0.94899103223356,0.94899103223356,1.0,0.94899103223356,stable_rank_precision
B,Core0 (Socket 0).16_TEMP,Core1 (Socket 0).16_TEMP,0.6927887201914835,0.6927887201914835,1.0,0.6927887201914835,stable_rank_precision
B,Core0 (Socket 0).16_TEMP,TEMP_CORE_0,-0.17901064727582683,0.17901064727582683,1.0,0.17901064727582683,stable_rank_precision
B,Core0 (Socket 0).17_INST,Core0 (Socket 0).10_L2MPI,0.12747932304384266,0.12747932304384266,1.0,0.12747932304384266,stable_rank_precision
B,Core0 (Socket 0).17_INST,Core0 (Socket 0).18_ACYC,0.20074014164094553,0.20074014164094553,1.0,0.20074014164094553,stable_rank_precision
B,Core0 (Socket 0).17_INST,Core1 (Socket 0).17_INST,0.15669783745345103,0.15669783745345103,1.0,0.15669783745345103,stable_rank_precision
B,Core0 (Socket 0).17_INST,Core2 (Socket 0).17_INST,0.14863559683218855,0.14863559683218855,1.0,0.14863559683218855,stable_rank_precision
B,Core0 (Socket 0).17_INST,System.15_INST,0.18200148956763182,0.18200148956763182,1.0,0.18200148956763182,stable_rank_precision
B,Core0 (Socket 0).18_ACYC,Core0 (Socket 0).2_FREQ,0.15118349874272807,0.15118349874272807,1.0,0.15118349874272807,stable_rank_precision
B,Core0 (Socket 0).18_ACYC,Core0 (Socket 0).5_L3MISS,0.12333904270418282,0.12333904270418282,1.0,0.12333904270418282,stable_rank_precision
B,Core0 (Socket 0).18_ACYC,Core1 (Socket 0).18_ACYC,0.16978361818134088,0.16978361818134088,1.0,0.16978361818134088,stable_rank_precision
B,Core0 (Socket 0).18_ACYC,Core2 (Socket 0).18_ACYC,0.132102795920284,0.132102795920284,1.0,0.132102795920284,stable_rank_precision
B,Core0 (Socket 0).18_ACYC,Core3 (Socket 0).18_ACYC,0.12990080371850835,0.12990080371850835,1.0,0.12990080371850835,stable_rank_precision
B,Core0 (Socket 0).18_ACYC,System.16_ACYC,0.12702063110465425,0.12702063110465425,1.0,0.12702063110465425,stable_rank_precision
B,Core0 (Socket 0).19_TIME(ticks),Core1 (Socket 0).19_TIME(ticks),0.23423859469733674,0.23423859469733674,1.0,0.23423859469733674,stable_rank_precision
B,Core0 (Socket 0).19_TIME(ticks),Core2 (Socket 0).19_TIME(ticks),0.23423859469734126,0.23423859469734126,1.0,0.23423859469734126,stable_rank_precision
B,Core0 (Socket 0).19_TIME(ticks),Core3 (Socket 0).19_TIME(ticks),0.23423859469734204,0.23423859469734204,1.0,0.23423859469734204,stable_rank_precision
B,Core0 (Socket 0).19_TIME(ticks),System.17_TIME(ticks),0.23423859469734432,0.23423859469734432,1.0,0.23423859469734432,stable_rank_precision
B,Core0 (Socket 0).1_IPC,Core0 (Socket 0).20_PhysIPC,0.36253987266961085,0.36253987266961085,1.0,0.36253987266961085,stable_rank_precision
B,Core0 (Socket 0).1_IPC,Core0 (Socket 0).21_PhysIPC%,0.3605380505902944,0.3605380505902944,1.0,0.3605380505902944,stable_rank_precision
B,Core0 (Socket 0).20_PhysIPC,Core0 (Socket 0).21_PhysIPC%,0.36853349885562803,0.36853349885562803,1.0,0.36853349885562803,stable_rank_precision
B,Core0 (Socket 0).22_INSTnom,Core0 (Socket 0).23_INSTnom%,0.3358692258248806,0.3358692258248806,1.0,0.3358692258248806,stable_rank_precision
B,Core0 (Socket 0).22_INSTnom,Core0 (Socket 0)_EXEC,0.3219149328847106,0.3219149328847106,1.0,0.3219149328847106,stable_rank_precision
B,Core0 (Socket 0).23_INSTnom%,Core0 (Socket 0)_EXEC,0.33281429783257893,0.33281429783257893,1.0,0.33281429783257893,stable_rank_precision
B,Core0 (Socket 0).3_AFREQ,Core0 (Socket 0).4_CFREQ,0.5804480460510897,0.5804480460510897,1.0,0.5804480460510897,stable_rank_precision
B,Core0 (Socket 0).3_AFREQ,Core1 (Socket 0).3_AFREQ,0.36942346699130524,0.36942346699130524,1.0,0.36942346699130524,stable_rank_precision
B,Core0 (Socket 0).4_CFREQ,Core1 (Socket 0).4_CFREQ,0.1387151233019886,0.1387151233019886,1.0,0.1387151233019886,stable_rank_precision
B,Core0 (Socket 0).5_L3MISS,Core0 (Socket 0).6_L2MISS,0.1610481287278292,0.1610481287278292,1.0,0.1610481287278292,stable_rank_precision
B,Core0 (Socket 0).5_L3MISS,Core0 (Socket 0).8_L2HIT,0.19883764088616135,0.19883764088616135,1.0,0.19883764088616135,stable_rank_precision
B,Core0 (Socket 0).5_L3MISS,Core0 (Socket 0).9_L3MPI,0.24661833108180434,0.24661833108180434,1.0,0.24661833108180434,stable_rank_precision
B,Core0 (Socket 0).5_L3MISS,Core2 (Socket 0).5_L3MISS,0.14757334697731653,0.14757334697731653,1.0,0.14757334697731653,stable_rank_precision
B,Core0 (Socket 0).5_L3MISS,Core3 (Socket 0).5_L3MISS,0.14296873674278537,0.14296873674278537,1.0,0.14296873674278537,stable_rank_precision
B,Core0 (Socket 0).6_L2MISS,Core1 (Socket 0).6_L2MISS,0.19614770297546671,0.19614770297546671,1.0,0.19614770297546671,stable_rank_precision
B,Core0 (Socket 0).6_L2MISS,Core2 (Socket 0).6_L2MISS,0.35877770237863493,0.35877770237863493,1.0,0.35877770237863493,stable_rank_precision
B,Core0 (Socket 0).6_L2MISS,Core3 (Socket 0).6_L2MISS,0.1563076939500579,0.1563076939500579,1.0,0.1563076939500579,stable_rank_precision
B,Core0 (Socket 0).7_L3HIT,Core0 (Socket 0).9_L3MPI,-0.4514995665284089,0.4514995665284089,1.0,0.4514995665284089,stable_rank_precision
B,Core0 (Socket 0).8_L2HIT,Core1 (Socket 0).10_L2MPI,0.1545180154300672,0.1545180154300672,1.0,0.1545180154300672,stable_rank_precision
B,Core0 (Socket 0).8_L2HIT,Core1 (Socket 0).8_L2HIT,0.19989987948963703,0.19989987948963703,1.0,0.19989987948963703,stable_rank_precision
B,Core0 (Socket 0).8_L2HIT,Core2 (Socket 0).8_L2HIT,0.17296200456367344,0.17296200456367344,1.0,0.17296200456367344,stable_rank_precision
B,Core1 (Socket 0).10_L2MPI,Core1 (Socket 0).8_L2HIT,-0.31592842858431586,0.31592842858431586,1.0,0.31592842858431586,stable_rank_precision
B,Core1 (Socket 0).10_L2MPI,Core1 (Socket 0).9_L3MPI,0.2964484927188008,0.2964484927188008,1.0,0.2964484927188008,stable_rank_precision
B,Core1 (Socket 0).10_L2MPI,Core3 (Socket 0).10_L2MPI,0.1565894809332031,0.1565894809332031,1.0,0.1565894809332031,stable_rank_precision
B,Core1 (Socket 0).11_C0res%,Core1 (Socket 0).12_C1res%,-0.6386977402960005,0.6386977402960005,1.0,0.6386977402960005,stable_rank_precision
B,Core1 (Socket 0).11_C0res%,Core1 (Socket 0).2_FREQ,0.15472927026900346,0.15472927026900346,1.0,0.15472927026900346,stable_rank_precision
B,Core1 (Socket 0).12_C1res%,Core1 (Socket 0).2_FREQ,-0.1495056342542594,0.1495056342542594,1.0,0.1495056342542594,stable_rank_precision
B,Core1 (Socket 0).16_TEMP,TEMP_CORE_0,-0.17787695318925736,0.17787695318925736,1.0,0.17787695318925736,stable_rank_precision
B,Core1 (Socket 0).17_INST,Core1 (Socket 0).18_ACYC,0.27191295739734933,0.27191295739734933,1.0,0.27191295739734933,stable_rank_precision
B,Core1 (Socket 0).17_INST,Core2 (Socket 0).17_INST,0.14416573826880846,0.14416573826880846,1.0,0.14416573826880846,stable_rank_precision
B,Core1 (Socket 0).17_INST,Core3 (Socket 0).17_INST,0.20649108616480336,0.20649108616480336,1.0,0.20649108616480336,stable_rank_precision
B,Core1 (Socket 0).17_INST,System.15_INST,0.16934263454267248,0.16934263454267248,1.0,0.16934263454267248,stable_rank_precision
B,Core1 (Socket 0).18_ACYC,Core1 (Socket 0).2_FREQ,0.19393682206107998,0.19393682206107998,1.0,0.19393682206107998,stable_rank_precision
B,Core1 (Socket 0).18_ACYC,Core1 (Socket 0).5_L3MISS,0.19583398232325,0.19583398232325,1.0,0.19583398232325,stable_rank_precision
B,Core1 (Socket 0).18_ACYC,Core3 (Socket 0).18_ACYC,0.14852031014223624,0.14852031014223624,1.0,0.14852031014223624,stable_rank_precision
B,Core1 (Socket 0).19_TIME(ticks),Core2 (Socket 0).19_TIME(ticks),0.23423859469734046,0.23423859469734046,1.0,0.23423859469734046,stable_rank_precision
B,Core1 (Socket 0).19_TIME(ticks),Core3 (Socket 0).19_TIME(ticks),0.23423859469734115,0.23423859469734115,1.0,0.23423859469734115,stable_rank_precision
B,Core1 (Socket 0).19_TIME(ticks),System.17_TIME(ticks),0.2342385946973412,0.2342385946973412,1.0,0.2342385946973412,stable_rank_precision
B,Core1 (Socket 0).1_IPC,Core1 (Socket 0).20_PhysIPC,0.37047283204922693,0.37047283204922693,1.0,0.37047283204922693,stable_rank_precision
B,Core1 (Socket 0).1_IPC,Core1 (Socket 0).21_PhysIPC%,0.37364528555591436,0.37364528555591436,1.0,0.37364528555591436,stable_rank_precision
B,Core1 (Socket 0).20_PhysIPC,Core1 (Socket 0).21_PhysIPC%,0.38317947477126735,0.38317947477126735,1.0,0.38317947477126735,stable_rank_precision
B,Core1 (Socket 0).22_INSTnom,Core1 (Socket 0).23_INSTnom%,0.3124862001926402,0.3124862001926402,1.0,0.3124862001926402,stable_rank_precision
B,Core1 (Socket 0).22_INSTnom,Core1 (Socket 0)_EXEC,0.30148651208881677,0.30148651208881677,1.0,0.30148651208881677,stable_rank_precision
B,Core1 (Socket 0).23_INSTnom%,Core1 (Socket 0)_EXEC,0.3111655802258329,0.3111655802258329,1.0,0.3111655802258329,stable_rank_precision
B,Core1 (Socket 0).2_FREQ,Core3 (Socket 0).2_FREQ,0.1252422271751923,0.1252422271751923,0.625,0.07827639198449518,stable_rank_precision
B,Core1 (Socket 0).3_AFREQ,Core1 (Socket 0).4_CFREQ,0.46795048071296064,0.46795048071296064,1.0,0.46795048071296064,stable_rank_precision
B,Core1 (Socket 0).5_L3MISS,Core1 (Socket 0).9_L3MPI,0.21516988321155062,0.21516988321155062,1.0,0.21516988321155062,stable_rank_precision
B,Core1 (Socket 0).5_L3MISS,Core3 (Socket 0).5_L3MISS,0.1914999794365643,0.1914999794365643,1.0,0.1914999794365643,stable_rank_precision
B,Core1 (Socket 0).6_L2MISS,Core2 (Socket 0).6_L2MISS,0.2155513718287099,0.2155513718287099,1.0,0.2155513718287099,stable_rank_precision
B,Core1 (Socket 0).6_L2MISS,Core3 (Socket 0).6_L2MISS,0.2650604315979759,0.2650604315979759,1.0,0.2650604315979759,stable_rank_precision
B,Core1 (Socket 0).7_L3HIT,Core1 (Socket 0).9_L3MPI,-0.3285946051406717,0.3285946051406717,1.0,0.3285946051406717,stable_rank_precision
B,Core1 (Socket 0).9_L3MPI,Core3 (Socket 0).9_L3MPI,0.15957806872743116,0.15957806872743116,1.0,0.15957806872743116,stable_rank_precision
B,Core2 (Socket 0).10_L2MPI,Core2 (Socket 0).9_L3MPI,0.31789326243814636,0.31789326243814636,1.0,0.31789326243814636,stable_rank_precision
B,Core2 (Socket 0).10_L2MPI,Core3 (Socket 0).10_L2MPI,0.20848029746329402,0.20848029746329402,1.0,0.20848029746329402,stable_rank_precision
B,Core2 (Socket 0).11_C0res%,Core2 (Socket 0).12_C1res%,-0.6723330675045549,0.6723330675045549,1.0,0.6723330675045549,stable_rank_precision
B,Core2 (Socket 0).11_C0res%,Core2 (Socket 0).2_FREQ,0.16928069109527383,0.16928069109527383,1.0,0.16928069109527383,stable_rank_precision
B,Core2 (Socket 0).12_C1res%,Core2 (Socket 0).2_FREQ,-0.12926629327260156,0.12926629327260156,1.0,0.12926629327260156,stable_rank_precision
B,Core2 (Socket 0).14_C6res%,Core3 (Socket 0).14_C6res%,0.8880496250476049,0.8880496250476049,1.0,0.8880496250476049,stable_rank_precision
B,Core2 (Socket 0).15_C7res%,Core3 (Socket 0).15_C7res%,0.8781081635653957,0.8781081635653957,1.0,0.8781081635653957,stable_rank_precision
B,Core2 (Socket 0).16_TEMP,Core3 (Socket 0).16_TEMP,0.763424157567427,0.763424157567427,1.0,0.763424157567427,stable_rank_precision
B,Core2 (Socket 0).17_INST,Core2 (Socket 0).18_ACYC,0.2865251922959895,0.2865251922959895,1.0,0.2865251922959895,stable_rank_precision
B,Core2 (Socket 0).17_INST,System.15_INST,0.20580209418335305,0.20580209418335305,1.0,0.20580209418335305,stable_rank_precision
B,Core2 (Socket 0).18_ACYC,Core2 (Socket 0).2_FREQ,0.22058684427114322,0.22058684427114322,1.0,0.22058684427114322,stable_rank_precision
B,Core2 (Socket 0).18_ACYC,Core2 (Socket 0).5_L3MISS,0.1512145367767432,0.1512145367767432,1.0,0.1512145367767432,stable_rank_precision
B,Core2 (Socket 0).19_TIME(ticks),Core3 (Socket 0).19_TIME(ticks),0.23423859469734173,0.23423859469734173,1.0,0.23423859469734173,stable_rank_precision
B,Core2 (Socket 0).19_TIME(ticks),System.17_TIME(ticks),0.23423859469734012,0.23423859469734012,1.0,0.23423859469734012,stable_rank_precision
B,Core2 (Socket 0).1_IPC,Core2 (Socket 0).20_PhysIPC,0.34173041345977095,0.34173041345977095,1.0,0.34173041345977095,stable_rank_precision
B,Core2 (Socket 0).1_IPC,Core2 (Socket 0).21_PhysIPC%,0.33497453440374275,0.33497453440374275,1.0,0.33497453440374275,stable_rank_precision
B,Core2 (Socket 0).20_PhysIPC,Core2 (Socket 0).21_PhysIPC%,0.34407358727802806,0.34407358727802806,1.0,0.34407358727802806,stable_rank_precision
B,Core2 (Socket 0).22_INSTnom,Core2 (Socket 0).23_INSTnom%,0.3245429219738684,0.3245429219738684,1.0,0.3245429219738684,stable_rank_precision
B,Core2 (Socket 0).22_INSTnom,Core2 (Socket 0)_EXEC,0.3270522895547755,0.3270522895547755,1.0,0.3270522895547755,stable_rank_precision
B,Core2 (Socket 0).23_INSTnom%,Core2 (Socket 0)_EXEC,0.3233615064661256,0.3233615064661256,1.0,0.3233615064661256,stable_rank_precision
B,Core2 (Socket 0).3_AFREQ,Core2 (Socket 0).4_CFREQ,0.6380541011749261,0.6380541011749261,1.0,0.6380541011749261,stable_rank_precision
B,Core2 (Socket 0).3_AFREQ,Core3 (Socket 0).3_AFREQ,0.3488727465832764,0.3488727465832764,1.0,0.3488727465832764,stable_rank_precision
B,Core2 (Socket 0).4_CFREQ,Core3 (Socket 0).3_AFREQ,0.13995481293572523,0.13995481293572523,1.0,0.13995481293572523,stable_rank_precision
B,Core2 (Socket 0).4_CFREQ,Core3 (Socket 0).4_CFREQ,0.13667489481883563,0.13667489481883563,1.0,0.13667489481883563,stable_rank_precision
B,Core2 (Socket 0).5_L3MISS,Core2 (Socket 0).6_L2MISS,0.16820304609193923,0.16820304609193923,1.0,0.16820304609193923,stable_rank_precision
B,Core2 (Socket 0).5_L3MISS,Core2 (Socket 0).8_L2HIT,0.15311021963721244,0.15311021963721244,1.0,0.15311021963721244,stable_rank_precision
B,Core2 (Socket 0).5_L3MISS,Core2 (Socket 0).9_L3MPI,0.21678768706069926,0.21678768706069926,1.0,0.21678768706069926,stable_rank_precision
B,Core2 (Socket 0).6_L2MISS,Core3 (Socket 0).6_L2MISS,0.1278381843189962,0.1278381843189962,1.0,0.1278381843189962,stable_rank_precision
B,Core2 (Socket 0).7_L3HIT,Core2 (Socket 0).9_L3MPI,-0.3804336047177678,0.3804336047177678,1.0,0.3804336047177678,stable_rank_precision
B,Core2 (Socket 0).7_L3HIT,Core3 (Socket 0).7_L3HIT,0.14229479728477634,0.14229479728477634,1.0,0.14229479728477634,stable_rank_precision
B,Core2 (Socket 0).8_L2HIT,Core3 (Socket 0).8_L2HIT,0.3703855757550086,0.3703855757550086,1.0,0.3703855757550086,stable_rank_precision
B,Core2 (Socket 0).9_L3MPI,Core3 (Socket 0).9_L3MPI,0.1360825279841713,0.1360825279841713,1.0,0.1360825279841713,stable_rank_precision
B,Core3 (Socket 0).10_L2MPI,Core3 (Socket 0).8_L2HIT,-0.21260094570997548,0.21260094570997548,1.0,0.21260094570997548,stable_rank_precision
B,Core3 (Socket 0).10_L2MPI,Core3 (Socket 0).9_L3MPI,0.29475150518354243,0.29475150518354243,1.0,0.29475150518354243,stable_rank_precision
B,Core3 (Socket 0).11_C0res%,Core3 (Socket 0).12_C1res%,-0.6468632215559841,0.6468632215559841,1.0,0.6468632215559841,stable_rank_precision
B,Core3 (Socket 0).11_C0res%,Core3 (Socket 0).2_FREQ,0.15310177176016795,0.15310177176016795,1.0,0.15310177176016795,stable_rank_precision
B,Core3 (Socket 0).12_C1res%,Core3 (Socket 0).2_FREQ,-0.16123194263750149,0.16123194263750149,1.0,0.16123194263750149,stable_rank_precision
B,Core3 (Socket 0).17_INST,Core3 (Socket 0).18_ACYC,0.28044563347994556,0.28044563347994556,1.0,0.28044563347994556,stable_rank_precision
B,Core3 (Socket 0).17_INST,Core3 (Socket 0).23_INSTnom%,0.1505437332650097,0.1505437332650097,1.0,0.1505437332650097,stable_rank_precision
B,Core3 (Socket 0).17_INST,System.15_INST,0.1366466752827589,0.1366466752827589,1.0,0.1366466752827589,stable_rank_precision
B,Core3 (Socket 0).18_ACYC,Core3 (Socket 0).2_FREQ,0.16226603031558615,0.16226603031558615,1.0,0.16226603031558615,stable_rank_precision
B,Core3 (Socket 0).18_ACYC,Core3 (Socket 0).5_L3MISS,0.1687192301256512,0.1687192301256512,1.0,0.1687192301256512,stable_rank_precision
B,Core3 (Socket 0).19_TIME(ticks),System.17_TIME(ticks),0.23423859469734162,0.23423859469734162,1.0,0.23423859469734162,stable_rank_precision
B,Core3 (Socket 0).1_IPC,Core3 (Socket 0).20_PhysIPC,0.36667245930696063,0.36667245930696063,1.0,0.36667245930696063,stable_rank_precision
B,Core3 (Socket 0).1_IPC,Core3 (Socket 0).21_PhysIPC%,0.3549528784202951,0.3549528784202951,1.0,0.3549528784202951,stable_rank_precision
B,Core3 (Socket 0).20_PhysIPC,Core3 (Socket 0).21_PhysIPC%,0.36915348714091945,0.36915348714091945,1.0,0.36915348714091945,stable_rank_precision
B,Core3 (Socket 0).22_INSTnom,Core3 (Socket 0).23_INSTnom%,0.2880378925475184,0.2880378925475184,1.0,0.2880378925475184,stable_rank_precision
B,Core3 (Socket 0).22_INSTnom,Core3 (Socket 0)_EXEC,0.2665758831996141,0.2665758831996141,1.0,0.2665758831996141,stable_rank_precision
B,Core3 (Socket 0).23_INSTnom%,Core3 (Socket 0)_EXEC,0.2732783170383716,0.2732783170383716,1.0,0.2732783170383716,stable_rank_precision
B,Core3 (Socket 0).3_AFREQ,Core3 (Socket 0).4_CFREQ,0.45070488552603627,0.45070488552603627,1.0,0.45070488552603627,stable_rank_precision
B,Core3 (Socket 0).5_L3MISS,Core3 (Socket 0).9_L3MPI,0.1948116552966378,0.1948116552966378,1.0,0.1948116552966378,stable_rank_precision
B,Core3 (Socket 0).7_L3HIT,Core3 (Socket 0).9_L3MPI,-0.3797397703592895,0.3797397703592895,1.0,0.3797397703592895,stable_rank_precision
B,Power Plane 0 Energy (Joules)_SKT0,Proc Energy (Joules)_SKT0,0.4318062180329768,0.4318062180329768,1.0,0.4318062180329768,stable_rank_precision
