setup,feature,domain,graph_centrality,edge_stability,conditional_dependence,cias_alignment,telemetry_cost,hardware_cost_penalty,droop_anchor_score,importance_score,graph_method
A,Core0 (Socket 0).21_PhysIPC%,CORE,0.36922526039731307,0.2222222222222222,0.36922526039731307,0.40443360583327326,1.0,0.8333333333333334,0.0,0.41306133686835667,stable_rank_precision
A,Core0 (Socket 0).22_INSTnom,CORE,0.39960414118059256,0.3333333333333333,0.39960414118059256,0.24913994581278537,1.0,0.8333333333333334,0.0,0.429397384344207,stable_rank_precision
A,Core0 (Socket 0).23_INSTnom%,CORE,0.3966692826437857,0.3333333333333333,0.3966692826437857,0.2953210308805302,1.0,0.8333333333333334,0.0,0.43867049797195923,stable_rank_precision
A,Core0 (Socket 0).2_FREQ,CORE,0.4186049937003103,0.3333333333333333,0.4186049937003103,0.11039434705945488,1.0,0.8333333333333334,0.35,0.40835154180454414,stable_rank_precision
A,Core0 (Socket 0).3_AFREQ,CORE,0.10255073210727121,0.1111111111111111,0.10255073210727121,0.010273628944138948,1.0,0.8333333333333334,0.35,0.10491551017187835,stable_rank_precision
A,Core0 (Socket 0).4_CFREQ,CORE,0.10255073210727121,0.1111111111111111,0.10255073210727121,0.025030343280274238,1.0,0.8333333333333334,0.35,0.108506165752455,stable_rank_precision
A,Core0 (Socket 0).5_L3MISS,MEMORY,0.5604480017539274,0.4444444444444444,0.5604480017539274,0.37413974073980644,1.08,0.9000000000000001,0.0,0.5566988079726444,stable_rank_precision
A,Core0 (Socket 0).6_L2MISS,MEMORY,0.5403630074062428,0.4444444444444444,0.5403630074062428,0.4695358158818675,1.08,0.9000000000000001,0.0,0.5657473652390299,stable_rank_precision
A,Core0 (Socket 0).7_L3HIT,MEMORY,0.4424980750486885,0.4444444444444444,0.4424980750486885,0.42241410064609314,1.08,0.9000000000000001,0.0,0.49449631977826125,stable_rank_precision
A,Core0 (Socket 0).8_L2HIT,MEMORY,0.26423424079601643,0.3333333333333333,0.26423424079601643,0.25765536323472427,1.08,0.9000000000000001,0.0,0.31563705204666664,stable_rank_precision
A,Core0 (Socket 0).9_L3MPI,MEMORY,0.4143227608638462,0.3333333333333333,0.4143227608638462,0.37088260719439403,1.08,0.9000000000000001,0.0,0.4341380080210476,stable_rank_precision
A,Core0 (Socket 0)_EXEC,CORE,0.3996041411805969,0.3333333333333333,0.3996041411805969,0.24913994581278537,1.0,0.8333333333333334,0.0,0.42939738434420993,stable_rank_precision
A,Core1 (Socket 0).10_L2MPI,MEMORY,0.5226658411437484,0.3333333333333333,0.5226658411437484,0.3976593622303713,1.08,0.9000000000000001,0.0,0.5072973286327084,stable_rank_precision
A,Core1 (Socket 0).11_C0res%,CORE,0.6835606653239779,0.5555555555555556,0.6835606653239779,0.20213209575751787,1.0,0.8333333333333334,0.35,0.6755557066318943,stable_rank_precision
A,Core1 (Socket 0).12_C1res%,CORE,0.6372052278730005,0.6111111111111112,0.6695907278400415,0.22458977465315275,1.0,0.8333333333333334,0.35,0.6747795460658158,stable_rank_precision
A,Core1 (Socket 0).14_C6res%,CORE,0.9204703773579613,0.8888888888888888,0.9854747366578968,0.1604009567165966,1.0,0.8333333333333334,0.35,0.9411291103558083,stable_rank_precision
A,Core1 (Socket 0).15_C7res%,CORE,0.6357623539401895,0.6666666666666666,0.6357623539401895,0.2013102305157504,1.0,0.8333333333333334,0.35,0.6771669139949716,stable_rank_precision
A,Core1 (Socket 0).16_TEMP,SENSOR,0.2736445422820955,0.3333333333333333,0.2736445422820955,0.05809235921562563,1.2,1.0,0.25,0.2488553757148128,stable_rank_precision
A,Core1 (Socket 0).17_INST,CORE,0.6056600834124586,0.6666666666666666,0.6056600834124586,0.32597835682915793,1.0,0.8333333333333334,0.0,0.6873589773825719,stable_rank_precision
A,Core1 (Socket 0).18_ACYC,CORE,0.5029601063527354,0.4444444444444444,0.5029601063527354,0.48251405814173703,1.0,0.8333333333333334,0.0,0.5891373013868312,stable_rank_precision
A,Core1 (Socket 0).19_TIME(ticks),CORE,0.46627105869455604,0.4444444444444444,0.46627105869455604,0.48945166344773283,1.0,0.8333333333333334,0.0,0.5662752869277086,stable_rank_precision
A,Core1 (Socket 0).1_IPC,CORE,0.35554082148777205,0.2222222222222222,0.35554082148777205,0.11256453415754017,1.0,0.8333333333333334,0.0,0.33288592802470623,stable_rank_precision
A,Core1 (Socket 0).20_PhysIPC,CORE,0.35554082148777233,0.2222222222222222,0.35554082148777233,0.11256453415754017,1.0,0.8333333333333334,0.0,0.3328859280247064,stable_rank_precision
A,Core1 (Socket 0).21_PhysIPC%,CORE,0.3440046023111989,0.2222222222222222,0.3440046023111989,0.11656176409932413,1.0,0.8333333333333334,0.0,0.32613920625528336,stable_rank_precision
A,Core1 (Socket 0).22_INSTnom,CORE,0.3675258643212734,0.3333333333333333,0.3675258643212734,0.16355705204526252,1.0,0.8333333333333334,0.0,0.38710820659102224,stable_rank_precision
A,Core1 (Socket 0).23_INSTnom%,CORE,0.36650231944947553,0.3333333333333333,0.36650231944947553,0.16954049772774554,1.0,0.8333333333333334,0.0,0.387879225147763,stable_rank_precision
A,Core1 (Socket 0).2_FREQ,CORE,0.4183123776849072,0.3888888888888889,0.4509312370178015,0.3071731995526149,1.0,0.8333333333333334,0.35,0.48087106428048293,stable_rank_precision
A,Core1 (Socket 0).3_AFREQ,CORE,0.14697414997566466,0.1111111111111111,0.14697414997566466,0.03628098754583995,1.0,0.8333333333333334,0.35,0.14096918287254126,stable_rank_precision
A,Core1 (Socket 0).4_CFREQ,CORE,0.14697414997566466,0.1111111111111111,0.14697414997566466,0.045682861197012835,1.0,0.8333333333333334,0.35,0.14325687980320514,stable_rank_precision
A,Core1 (Socket 0).5_L3MISS,MEMORY,0.522613443307831,0.5416666666666666,0.5307778451519445,0.22742477620259607,1.08,0.9000000000000001,0.0,0.5294222825140521,stable_rank_precision
A,Core1 (Socket 0).6_L2MISS,MEMORY,0.4884789524832203,0.5416666666666666,0.4966433543273338,0.26363524209998757,1.08,0.9000000000000001,0.0,0.51643164929935,stable_rank_precision
A,Core1 (Socket 0).7_L3HIT,MEMORY,0.528891023910502,0.4444444444444444,0.528891023910502,0.051063007189956565,1.08,0.9000000000000001,0.0,0.4643578899673282,stable_rank_precision
A,Core1 (Socket 0).8_L2HIT,MEMORY,0.24583738028363272,0.3333333333333333,0.24583738028363272,0.03283229789822186,1.08,0.9000000000000001,0.0,0.2535863046281564,stable_rank_precision
A,Core1 (Socket 0).9_L3MPI,MEMORY,0.4356741998078998,0.3333333333333333,0.4356741998078998,0.3215970745250585,1.08,0.9000000000000001,0.0,0.43626279104647664,stable_rank_precision
A,Core1 (Socket 0)_EXEC,CORE,0.3675258643212717,0.3333333333333333,0.3675258643212717,0.16355705204526252,1.0,0.8333333333333334,0.0,0.3871082065910211,stable_rank_precision
A,Core2 (Socket 0).10_L2MPI,MEMORY,0.5117450148554836,0.3333333333333333,0.5117450148554836,0.33919724424401093,1.08,0.9000000000000001,0.0,0.48735958236298565,stable_rank_precision
A,Core2 (Socket 0).11_C0res%,CORE,0.6722302427965302,0.5555555555555556,0.6722302427965302,0.19001588700110297,1.0,0.8333333333333334,0.35,0.665025913043497,stable_rank_precision
A,Core2 (Socket 0).12_C1res%,CORE,0.5472779164822978,0.4444444444444444,0.5472779164822978,0.2173951130854753,1.0,0.8333333333333334,0.35,0.5542824326707932,stable_rank_precision
A,Core2 (Socket 0).14_C6res%,CORE,1.0,1.0,1.0,0.1097548915469761,1.0,0.8333333333333334,0.35,1.0,stable_rank_precision
A,Core2 (Socket 0).15_C7res%,CORE,0.6614261511109212,0.6666666666666666,0.6614261511109212,0.16359352405435942,1.0,0.8333333333333334,0.35,0.6851622170301248,stable_rank_precision
A,Core2 (Socket 0).16_TEMP,SENSOR,0.2661343150083791,0.3333333333333333,0.2661343150083791,0.05703514956123077,1.2,1.0,0.25,0.24445317995739485,stable_rank_precision
A,Core2 (Socket 0).17_INST,CORE,0.6177197832221644,0.6666666666666666,0.6177197832221644,0.3678450836211249,1.0,0.8333333333333334,0.0,0.7056157599033454,stable_rank_precision
A,Core2 (Socket 0).18_ACYC,CORE,0.5096292070408858,0.4444444444444444,0.5096292070408858,0.4883383350869807,1.0,0.8333333333333334,0.0,0.5950170446988616,stable_rank_precision
