CITADEL notebook progress log
seed=123 threads=1 preset=full
[2026-06-01 22:37:04] | [DROOP-adaptive CINTAS] | loading source telemetry | 44/52 (84.6%) | elapsed=86.0s | DDR5_benign_gs.csv
[2026-06-01 22:37:04] | [DROOP-adaptive CINTAS] | adding transient features | 44/52 (84.6%) | elapsed=86.2s | DDR5_benign_gs.csv: rows=10,000 cols=460
[2026-06-01 22:37:04] | [DROOP-adaptive CINTAS] | writing augmented telemetry | 44/52 (84.6%) | elapsed=86.5s | DDR5_benign_gs.csv: cols=700
[2026-06-01 22:37:06] | [DROOP-adaptive CINTAS] | loading source telemetry | 45/52 (86.5%) | elapsed=88.7s | DDR5_benign_ha.csv
[2026-06-01 22:37:07] | [DROOP-adaptive CINTAS] | adding transient features | 45/52 (86.5%) | elapsed=88.9s | DDR5_benign_ha.csv: rows=10,000 cols=460
[2026-06-01 22:37:07] | [DROOP-adaptive CINTAS] | writing augmented telemetry | 45/52 (86.5%) | elapsed=89.2s | DDR5_benign_ha.csv: cols=700
[2026-06-01 22:37:09] | [DROOP-adaptive CINTAS] | loading source telemetry | 46/52 (88.5%) | elapsed=91.2s | DDR5_benign_ja.csv
[2026-06-01 22:37:09] | [DROOP-adaptive CINTAS] | adding transient features | 46/52 (88.5%) | elapsed=91.3s | DDR5_benign_ja.csv: rows=10,000 cols=460
[2026-06-01 22:37:09] | [DROOP-adaptive CINTAS] | writing augmented telemetry | 46/52 (88.5%) | elapsed=91.6s | DDR5_benign_ja.csv: cols=700
[2026-06-01 22:37:12] | [DROOP-adaptive CINTAS] | loading source telemetry | 47/52 (90.4%) | elapsed=93.9s | DDR5_benign_mm.csv
[2026-06-01 22:37:12] | [DROOP-adaptive CINTAS] | adding transient features | 47/52 (90.4%) | elapsed=94.0s | DDR5_benign_mm.csv: rows=10,000 cols=460
[2026-06-01 22:37:12] | [DROOP-adaptive CINTAS] | writing augmented telemetry | 47/52 (90.4%) | elapsed=94.3s | DDR5_benign_mm.csv: cols=700
[2026-06-01 22:37:14] | [DROOP-adaptive CINTAS] | loading source telemetry | 48/52 (92.3%) | elapsed=96.5s | DDR5_benign_ni.csv
[2026-06-01 22:37:14] | [DROOP-adaptive CINTAS] | adding transient features | 48/52 (92.3%) | elapsed=96.7s | DDR5_benign_ni.csv: rows=10,000 cols=460
[2026-06-01 22:37:15] | [DROOP-adaptive CINTAS] | writing augmented telemetry | 48/52 (92.3%) | elapsed=97.0s | DDR5_benign_ni.csv: cols=700
[2026-06-01 22:37:17] | [DROOP-adaptive CINTAS] | loading source telemetry | 49/52 (94.2%) | elapsed=99.1s | DDR5_benign_oe.csv
[2026-06-01 22:37:17] | [DROOP-adaptive CINTAS] | adding transient features | 49/52 (94.2%) | elapsed=99.3s | DDR5_benign_oe.csv: rows=10,000 cols=460
[2026-06-01 22:37:17] | [DROOP-adaptive CINTAS] | writing augmented telemetry | 49/52 (94.2%) | elapsed=99.6s | DDR5_benign_oe.csv: cols=700
[2026-06-01 22:37:20] | [DROOP-adaptive CINTAS] | loading source telemetry | 50/52 (96.2%) | elapsed=101.8s | DDR5_benign_pi.csv
[2026-06-01 22:37:20] | [DROOP-adaptive CINTAS] | adding transient features | 50/52 (96.2%) | elapsed=101.9s | DDR5_benign_pi.csv: rows=10,000 cols=460
[2026-06-01 22:37:20] | [DROOP-adaptive CINTAS] | writing augmented telemetry | 50/52 (96.2%) | elapsed=102.2s | DDR5_benign_pi.csv: cols=700
[2026-06-01 22:37:22] | [DROOP-adaptive CINTAS] | loading source telemetry | 51/52 (98.1%) | elapsed=104.2s | DDR5_benign_sh.csv
[2026-06-01 22:37:22] | [DROOP-adaptive CINTAS] | adding transient features | 51/52 (98.1%) | elapsed=104.4s | DDR5_benign_sh.csv: rows=10,000 cols=460
[2026-06-01 22:37:22] | [DROOP-adaptive CINTAS] | writing augmented telemetry | 51/52 (98.1%) | elapsed=104.7s | DDR5_benign_sh.csv: cols=700
[2026-06-01 22:37:24] | [DROOP-adaptive CINTAS] | loading source telemetry | 52/52 (100.0%) | elapsed=106.6s | DDR5_benign_tr.csv
[2026-06-01 22:37:25] | [DROOP-adaptive CINTAS] | adding transient features | 52/52 (100.0%) | elapsed=106.8s | DDR5_benign_tr.csv: rows=10,000 cols=460
[2026-06-01 22:37:25] | [DROOP-adaptive CINTAS] | writing augmented telemetry | 52/52 (100.0%) | elapsed=107.1s | DDR5_benign_tr.csv: cols=700
[2026-06-01 22:37:27] | [DROOP-adaptive CINTAS] | running DROOP-only sweep | elapsed=109.2s | p=0.975 windows=5 budgets=3
[2026-06-01 22:37:27] | [TCAD ablation] | START | elapsed=0.0s | out=results/notebook_run/droop_adaptive_ablation/p0_975 configs=180 scenarios=('DROOP',) windows=(50, 100, 200, 500, 1000)
[2026-06-01 22:37:27] | [TCAD ablation] | loading telemetry | elapsed=0.0s | results/notebook_run/droop_adaptive_data
[2026-06-01 22:37:47] | [TCAD ablation] | loaded telemetry | elapsed=19.6s | A rows=260,000, B rows=260,000
[2026-06-01 22:37:53] | [TCAD ablation] | shared features | elapsed=26.4s | count=328
[2026-06-01 22:37:53] | [TCAD ablation] | building feature ranks | elapsed=26.4s | Setup A
[2026-06-01 22:38:32] | [TCAD ablation] | building feature ranks | elapsed=65.3s | Setup B
[2026-06-01 22:39:17] | [TCAD ablation] | evaluating grid | 1/180 (0.6%) | elapsed=110.1s | setup=A k=15 lambda=0.0 agg=max weight=uniform q=15
[2026-06-01 22:39:51] | [TCAD ablation] | evaluating grid | 9/180 (5.0%) | elapsed=144.4s | setup=A k=15 lambda=0.25 agg=mean weight=uniform q=15
[2026-06-01 22:40:30] | [TCAD ablation] | evaluating grid | 18/180 (10.0%) | elapsed=183.0s | setup=A k=15 lambda=0.5 agg=median weight=inv_var q=15
[2026-06-01 22:41:09] | [TCAD ablation] | evaluating grid | 27/180 (15.0%) | elapsed=221.9s | setup=A k=15 lambda=1.0 agg=mean weight=uniform q=15
[2026-06-01 22:41:49] | [TCAD ablation] | evaluating grid | 36/180 (20.0%) | elapsed=261.9s | setup=A k=30 lambda=0.0 agg=median weight=inv_var q=15
[2026-06-01 22:42:29] | [TCAD ablation] | evaluating grid | 45/180 (25.0%) | elapsed=302.1s | setup=A k=30 lambda=0.5 agg=mean weight=uniform q=15
[2026-06-01 22:43:09] | [TCAD ablation] | evaluating grid | 54/180 (30.0%) | elapsed=341.9s | setup=A k=30 lambda=0.75 agg=median weight=inv_var q=15
[2026-06-01 22:43:50] | [TCAD ablation] | evaluating grid | 63/180 (35.0%) | elapsed=383.4s | setup=A k=50 lambda=0.0 agg=mean weight=uniform q=15
[2026-06-01 22:44:32] | [TCAD ablation] | evaluating grid | 72/180 (40.0%) | elapsed=425.2s | setup=A k=50 lambda=0.25 agg=median weight=inv_var q=15
[2026-06-01 22:45:14] | [TCAD ablation] | evaluating grid | 81/180 (45.0%) | elapsed=466.7s | setup=A k=50 lambda=0.75 agg=mean weight=uniform q=15
[2026-06-01 22:45:56] | [TCAD ablation] | evaluating grid | 90/180 (50.0%) | elapsed=508.5s | setup=A k=50 lambda=1.0 agg=median weight=inv_var q=15
[2026-06-01 22:47:03] | [TCAD ablation] | evaluating grid | 99/180 (55.0%) | elapsed=576.3s | setup=B k=15 lambda=0.25 agg=mean weight=uniform q=15
[2026-06-01 22:48:15] | [TCAD ablation] | evaluating grid | 108/180 (60.0%) | elapsed=648.5s | setup=B k=15 lambda=0.5 agg=median weight=inv_var q=15
[2026-06-01 22:49:31] | [TCAD ablation] | evaluating grid | 117/180 (65.0%) | elapsed=724.4s | setup=B k=15 lambda=1.0 agg=mean weight=uniform q=15
[2026-06-01 22:50:47] | [TCAD ablation] | evaluating grid | 126/180 (70.0%) | elapsed=800.0s | setup=B k=30 lambda=0.0 agg=median weight=inv_var q=15
[2026-06-01 22:52:07] | [TCAD ablation] | evaluating grid | 135/180 (75.0%) | elapsed=879.8s | setup=B k=30 lambda=0.5 agg=mean weight=uniform q=15
[2026-06-01 22:53:28] | [TCAD ablation] | evaluating grid | 144/180 (80.0%) | elapsed=961.0s | setup=B k=30 lambda=0.75 agg=median weight=inv_var q=15
[2026-06-01 22:55:05] | [TCAD ablation] | evaluating grid | 153/180 (85.0%) | elapsed=1057.7s | setup=B k=50 lambda=0.0 agg=mean weight=uniform q=15
[2026-06-01 22:56:50] | [TCAD ablation] | evaluating grid | 162/180 (90.0%) | elapsed=1163.0s | setup=B k=50 lambda=0.25 agg=median weight=inv_var q=15
[2026-06-01 22:58:29] | [TCAD ablation] | evaluating grid | 171/180 (95.0%) | elapsed=1261.9s | setup=B k=50 lambda=0.75 agg=mean weight=uniform q=15
[2026-06-01 23:00:03] | [TCAD ablation] | evaluating grid | 180/180 (100.0%) | elapsed=1355.9s | setup=B k=50 lambda=1.0 agg=median weight=inv_var q=15
[2026-06-01 23:00:13] | [TCAD ablation] | summarizing fold results | elapsed=1366.0s | fold_frames=180
[2026-06-01 23:00:13] | [TCAD ablation] | writing CSV artifacts | elapsed=1366.1s
[2026-06-01 23:00:14] | [TCAD ablation] | writing manifest | elapsed=1366.6s
[2026-06-01 23:00:16] | [TCAD ablation] | DONE | elapsed=1368.8s | results/notebook_run/droop_adaptive_ablation/p0_975/tcad_ablation_summary.csv
[2026-06-01 23:00:16] | [DROOP-adaptive CINTAS] | running DROOP-only sweep | elapsed=1478.2s | p=0.99 windows=5 budgets=3
[2026-06-01 23:00:16] | [TCAD ablation] | START | elapsed=0.0s | out=results/notebook_run/droop_adaptive_ablation/p0_99 configs=180 scenarios=('DROOP',) windows=(50, 100, 200, 500, 1000)
[2026-06-01 23:00:16] | [TCAD ablation] | loading telemetry | elapsed=0.0s | results/notebook_run/droop_adaptive_data
[2026-06-01 23:00:33] | [TCAD ablation] | loaded telemetry | elapsed=16.7s | A rows=260,000, B rows=260,000
[2026-06-01 23:00:40] | [TCAD ablation] | shared features | elapsed=24.3s | count=328
[2026-06-01 23:00:40] | [TCAD ablation] | building feature ranks | elapsed=24.3s | Setup A
[2026-06-01 23:01:20] | [TCAD ablation] | building feature ranks | elapsed=63.9s | Setup B
[2026-06-01 23:02:06] | [TCAD ablation] | evaluating grid | 1/180 (0.6%) | elapsed=110.0s | setup=A k=15 lambda=0.0 agg=max weight=uniform q=15
[2026-06-01 23:02:40] | [TCAD ablation] | evaluating grid | 9/180 (5.0%) | elapsed=144.3s | setup=A k=15 lambda=0.25 agg=mean weight=uniform q=15
[2026-06-01 23:03:19] | [TCAD ablation] | evaluating grid | 18/180 (10.0%) | elapsed=182.5s | setup=A k=15 lambda=0.5 agg=median weight=inv_var q=15
[2026-06-01 23:03:57] | [TCAD ablation] | evaluating grid | 27/180 (15.0%) | elapsed=221.4s | setup=A k=15 lambda=1.0 agg=mean weight=uniform q=15
[2026-06-01 23:04:38] | [TCAD ablation] | evaluating grid | 36/180 (20.0%) | elapsed=261.7s | setup=A k=30 lambda=0.0 agg=median weight=inv_var q=15
[2026-06-01 23:05:18] | [TCAD ablation] | evaluating grid | 45/180 (25.0%) | elapsed=301.9s | setup=A k=30 lambda=0.5 agg=mean weight=uniform q=15
[2026-06-01 23:05:58] | [TCAD ablation] | evaluating grid | 54/180 (30.0%) | elapsed=342.0s | setup=A k=30 lambda=0.75 agg=median weight=inv_var q=15
[2026-06-01 23:06:39] | [TCAD ablation] | evaluating grid | 63/180 (35.0%) | elapsed=383.4s | setup=A k=50 lambda=0.0 agg=mean weight=uniform q=15
[2026-06-01 23:07:22] | [TCAD ablation] | evaluating grid | 72/180 (40.0%) | elapsed=425.6s | setup=A k=50 lambda=0.25 agg=median weight=inv_var q=15
[2026-06-01 23:08:03] | [TCAD ablation] | evaluating grid | 81/180 (45.0%) | elapsed=467.0s | setup=A k=50 lambda=0.75 agg=mean weight=uniform q=15
[2026-06-01 23:08:45] | [TCAD ablation] | evaluating grid | 90/180 (50.0%) | elapsed=509.3s | setup=A k=50 lambda=1.0 agg=median weight=inv_var q=15
[2026-06-01 23:09:59] | [TCAD ablation] | evaluating grid | 99/180 (55.0%) | elapsed=582.8s | setup=B k=15 lambda=0.25 agg=mean weight=uniform q=15
[2026-06-01 23:11:17] | [TCAD ablation] | evaluating grid | 108/180 (60.0%) | elapsed=661.3s | setup=B k=15 lambda=0.5 agg=median weight=inv_var q=15
[2026-06-01 23:12:45] | [TCAD ablation] | evaluating grid | 117/180 (65.0%) | elapsed=749.2s | setup=B k=15 lambda=1.0 agg=mean weight=uniform q=15
[2026-06-01 23:14:13] | [TCAD ablation] | evaluating grid | 126/180 (70.0%) | elapsed=837.3s | setup=B k=30 lambda=0.0 agg=median weight=inv_var q=15
[2026-06-01 23:15:47] | [TCAD ablation] | evaluating grid | 135/180 (75.0%) | elapsed=931.0s | setup=B k=30 lambda=0.5 agg=mean weight=uniform q=15
[2026-06-01 23:17:21] | [TCAD ablation] | evaluating grid | 144/180 (80.0%) | elapsed=1024.8s | setup=B k=30 lambda=0.75 agg=median weight=inv_var q=15
[2026-06-01 23:18:44] | [TCAD ablation] | evaluating grid | 153/180 (85.0%) | elapsed=1108.0s | setup=B k=50 lambda=0.0 agg=mean weight=uniform q=15
[2026-06-01 23:20:22] | [TCAD ablation] | evaluating grid | 162/180 (90.0%) | elapsed=1205.6s | setup=B k=50 lambda=0.25 agg=median weight=inv_var q=15
[2026-06-01 23:21:59] | [TCAD ablation] | evaluating grid | 171/180 (95.0%) | elapsed=1303.1s | setup=B k=50 lambda=0.75 agg=mean weight=uniform q=15
[2026-06-01 23:23:30] | [TCAD ablation] | evaluating grid | 180/180 (100.0%) | elapsed=1393.9s | setup=B k=50 lambda=1.0 agg=median weight=inv_var q=15
[2026-06-01 23:23:40] | [TCAD ablation] | summarizing fold results | elapsed=1403.8s | fold_frames=180
[2026-06-01 23:23:40] | [TCAD ablation] | writing CSV artifacts | elapsed=1403.9s
[2026-06-01 23:23:40] | [TCAD ablation] | writing manifest | elapsed=1404.3s
[2026-06-01 23:23:42] | [TCAD ablation] | DONE | elapsed=1405.8s | results/notebook_run/droop_adaptive_ablation/p0_99/tcad_ablation_summary.csv
[2026-06-01 23:24:46] | [DROOP-adaptive CINTAS] | DONE | 1/2 (50.0%) | elapsed=2947.9s | results/notebook_run/tcad_ablation/tcad_ablation_summary.csv
[2026-06-01 23:24:46] | [TCAD notebook cell] | DONE | 2/2 (100.0%) | elapsed=55315.9s | results/notebook_run/tcad_ablation/tcad_ablation_summary.csv
[2026-06-02 09:21:36] | [Lifecycle drift] | START | elapsed=0.0s | out=results/notebook_run/lifecycle_drift top_k=15 window=100 scenarios=('DROOP', 'RH', 'SPECTRE')
[2026-06-02 09:21:36] | [Lifecycle drift] | loading telemetry | elapsed=0.0s | data/telemetry/processed/ddr_data
[2026-06-02 09:22:03] | [Lifecycle drift] | shared features | elapsed=27.4s | count=136
[2026-06-02 09:22:03] | [Lifecycle drift] | setup start | 1/2 (50.0%) | elapsed=27.4s | Setup A
[2026-06-02 09:22:04] | [Lifecycle drift] | epoch split | elapsed=27.7s | Setup A: initial=78,000, later=52,000
[2026-06-02 09:22:09] | [Lifecycle drift] | frozen anomaly windows | 1/3 (33.3%) | elapsed=32.7s | Setup A scenario=DROOP
[2026-06-02 09:22:09] | [Lifecycle drift] | frozen anomaly windows | 2/3 (66.7%) | elapsed=33.1s | Setup A scenario=RH
[2026-06-02 09:22:09] | [Lifecycle drift] | frozen anomaly windows | 3/3 (100.0%) | elapsed=33.5s | Setup A scenario=SPECTRE
[2026-06-02 09:22:12] | [Lifecycle drift] | recalibrated anomaly windows | 1/3 (33.3%) | elapsed=36.6s | Setup A scenario=DROOP
[2026-06-02 09:22:13] | [Lifecycle drift] | recalibrated anomaly windows | 2/3 (66.7%) | elapsed=36.9s | Setup A scenario=RH
[2026-06-02 09:22:13] | [Lifecycle drift] | recalibrated anomaly windows | 3/3 (100.0%) | elapsed=37.3s | Setup A scenario=SPECTRE
[2026-06-02 09:22:13] | [Lifecycle drift] | setup start | 2/2 (100.0%) | elapsed=37.3s | Setup B
[2026-06-02 09:22:14] | [Lifecycle drift] | epoch split | elapsed=38.3s | Setup B: initial=78,000, later=52,000
[2026-06-02 09:22:21] | [Lifecycle drift] | frozen anomaly windows | 1/3 (33.3%) | elapsed=44.7s | Setup B scenario=DROOP
[2026-06-02 09:22:22] | [Lifecycle drift] | frozen anomaly windows | 2/3 (66.7%) | elapsed=45.9s | Setup B scenario=RH
[2026-06-02 09:22:22] | [Lifecycle drift] | frozen anomaly windows | 3/3 (100.0%) | elapsed=45.9s | Setup B scenario=SPECTRE
[2026-06-02 09:22:27] | [Lifecycle drift] | recalibrated anomaly windows | 1/3 (33.3%) | elapsed=50.8s | Setup B scenario=DROOP
[2026-06-02 09:22:28] | [Lifecycle drift] | recalibrated anomaly windows | 2/3 (66.7%) | elapsed=52.3s | Setup B scenario=RH
[2026-06-02 09:22:28] | [Lifecycle drift] | recalibrated anomaly windows | 3/3 (100.0%) | elapsed=52.4s | Setup B scenario=SPECTRE
[2026-06-02 09:22:29] | [Lifecycle drift] | summarizing | elapsed=53.5s | summary_rows=6
[2026-06-02 09:22:29] | [Lifecycle drift] | writing CSV artifacts | elapsed=53.5s
[2026-06-02 09:22:30] | [Lifecycle drift] | writing manifest | elapsed=53.7s
[2026-06-02 09:22:31] | [Lifecycle drift] | DONE | elapsed=54.8s | results/notebook_run/lifecycle_drift/lifecycle_recalibration_summary.csv
[2026-06-02 10:14:31] | [Apple limited-observability] | START | elapsed=0.0s | root=data/telemetry/raw/apple_data
[2026-06-02 10:14:34] | [Apple limited-observability] | loaded observability views | elapsed=3.1s | TIER0_FULL, TIER1_ALT_CORE, TIER1_ALT_FULL, TIER2_CORE, TIER2_FULL
[2026-06-02 10:14:34] | [Apple limited-observability] | processing observability view | 1/5 (20.0%) | elapsed=3.1s | TIER0_FULL
[2026-06-02 10:24:56] | [Apple limited-observability] | processing observability view | 2/5 (40.0%) | elapsed=624.7s | TIER1_ALT_CORE
[2026-06-02 10:33:51] | [Apple limited-observability] | processing observability view | 3/5 (60.0%) | elapsed=1160.0s | TIER1_ALT_FULL
[2026-06-02 10:43:07] | [Apple limited-observability] | processing observability view | 4/5 (80.0%) | elapsed=1716.0s | TIER2_CORE
[2026-06-02 10:51:52] | [Apple limited-observability] | processing observability view | 5/5 (100.0%) | elapsed=2241.0s | TIER2_FULL
[2026-06-02 11:13:23] | [Apple limited-observability] | DONE | elapsed=2841.8s | results/notebook_run/apple_limited_observability/run_manifest.json
